sku,name,product_code,parent_sku,parent_name,safco_item_number,product_name,manufacturer_number,brand,retailer,description,size,pack_quantity,pack_unit,price,price_text,currency,availability,availability_label,parent_description,category_path_str,product_url,image_urls_str,variant_image,is_synthetic,source_seed,extracted_at
4710426,Cyntek powder-free latex gloves medium 100/box,4710426,DRBAX,Cyntek,4710426,Cyntek powder-free latex gloves medium 100/box,CR7837,Cranberry,Safco Dental,"medium, 100/box",medium,100,box,16.49,16.490000,,in_stock,In stock,"Powder-free latex exam gloves. Mild citrus-peppermint scent, and coated with lanolin and Vitamin E to improve skin health. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Wintergreen color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/cyntek-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:10.420256+00:00
4710418,Cyntek powder-free latex gloves small 100/box,4710418,DRBAX,Cyntek,4710418,Cyntek powder-free latex gloves small 100/box,CR7836,Cranberry,Safco Dental,"small, 100/box",small,100,box,16.49,16.490000,,in_stock,In stock,"Powder-free latex exam gloves. Mild citrus-peppermint scent, and coated with lanolin and Vitamin E to improve skin health. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Wintergreen color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/cyntek-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:10.420256+00:00
4710407,Cyntek powder-free latex gloves x-small 100/box,4710407,DRBAX,Cyntek,4710407,Cyntek powder-free latex gloves x-small 100/box,CR7835,Cranberry,Safco Dental,"x-small, 100/box",x-small,100,box,16.49,16.490000,,backorder,Backorder,"Powder-free latex exam gloves. Mild citrus-peppermint scent, and coated with lanolin and Vitamin E to improve skin health. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Wintergreen color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/cyntek-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:10.420256+00:00
5380320,"DermAssist latex surgical gloves size 5.5, 50 pairs/box",5380320,DRECL,DermAssist latex surgical gloves,5380320,"DermAssist latex surgical gloves size 5.5, 50 pairs/box",133550,Innovative Healthcare,Safco Dental,"Size 5.5, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
5380323,"DermAssist latex surgical gloves size 6, 50 pairs/box",5380323,DRECL,DermAssist latex surgical gloves,5380323,"DermAssist latex surgical gloves size 6, 50 pairs/box",133600,Innovative Healthcare,Safco Dental,"Size 6, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
5380326,"DermAssist latex surgical gloves size 6.5, 50 pairs/box",5380326,DRECL,DermAssist latex surgical gloves,5380326,"DermAssist latex surgical gloves size 6.5, 50 pairs/box",133650,Innovative Healthcare,Safco Dental,"Size 6.5, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
5380329,"DermAssist latex surgical gloves size 7, 50 pairs/box",5380329,DRECL,DermAssist latex surgical gloves,5380329,"DermAssist latex surgical gloves size 7, 50 pairs/box",133700,Innovative Healthcare,Safco Dental,"Size 7, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
5380331,"DermAssist latex surgical gloves size 7.5, 50 pairs/box",5380331,DRECL,DermAssist latex surgical gloves,5380331,"DermAssist latex surgical gloves size 7.5, 50 pairs/box",133750,Innovative Healthcare,Safco Dental,"Size 7.5, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
5380334,"DermAssist latex surgical gloves size 8, 50 pairs/box",5380334,DRECL,DermAssist latex surgical gloves,5380334,"DermAssist latex surgical gloves size 8, 50 pairs/box",133800,Innovative Healthcare,Safco Dental,"Size 8, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
5380337,"DermAssist latex surgical gloves size 8.5, 50 pairs/box",5380337,DRECL,DermAssist latex surgical gloves,5380337,"DermAssist latex surgical gloves size 8.5, 50 pairs/box",133850,Innovative Healthcare,Safco Dental,"Size 8.5, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
5380342,"DermAssist latex surgical gloves size 9, 50 pairs/box",5380342,DRECL,DermAssist latex surgical gloves,5380342,"DermAssist latex surgical gloves size 9, 50 pairs/box",133900,Innovative Healthcare,Safco Dental,"Size 9, box of 50 pairs (100 gloves)",,,,44.49,44.490000,,in_stock,In stock,"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:23.592889+00:00
3890072,"Encore Sensi-Touch PF latex surgical gloves size 6, 50 pairs/box",3890072,DREBH,Encore Sensi-Touch PF,3890072,"Encore Sensi-Touch PF latex surgical gloves size 6, 50 pairs/box",7822PF,Ansell,Safco Dental,"Size 6, box of 50 pairs (100 gloves)",,,,56.49,56.490000,,in_stock,In stock,Latex powder-free sterile surgical gloves. Textured finish Beaded cuff Right/left hand specific Polymer coated for fast and easy donning Natural latex color 50 pairs (100 gloves) per box 4 boxes in a case,Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,"https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:24.587490+00:00
3890074,"Encore Sensi-Touch PF latex surgical gloves size 6.5, 50 pairs/box",3890074,DREBH,Encore Sensi-Touch PF,3890074,"Encore Sensi-Touch PF latex surgical gloves size 6.5, 50 pairs/box",7823PF,Ansell,Safco Dental,"Size 6.5, box of 50 pairs (100 gloves)",,,,56.49,56.490000,,in_stock,In stock,Latex powder-free sterile surgical gloves. Textured finish Beaded cuff Right/left hand specific Polymer coated for fast and easy donning Natural latex color 50 pairs (100 gloves) per box 4 boxes in a case,Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,"https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:24.587490+00:00
3890076,"Encore Sensi-Touch PF latex surgical gloves size 7, 50 pairs/box",3890076,DREBH,Encore Sensi-Touch PF,3890076,"Encore Sensi-Touch PF latex surgical gloves size 7, 50 pairs/box",7824PF,Ansell,Safco Dental,"Size 7, box of 50 pairs (100 gloves)",,,,56.49,56.490000,,in_stock,In stock,Latex powder-free sterile surgical gloves. Textured finish Beaded cuff Right/left hand specific Polymer coated for fast and easy donning Natural latex color 50 pairs (100 gloves) per box 4 boxes in a case,Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,"https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:24.587490+00:00
3890078,"Encore Sensi-Touch PF latex surgical gloves size 7.5, 50 pairs/box",3890078,DREBH,Encore Sensi-Touch PF,3890078,"Encore Sensi-Touch PF latex surgical gloves size 7.5, 50 pairs/box",7825PF,Ansell,Safco Dental,"Size 7.5, box of 50 pairs (100 gloves)",,,,56.49,56.490000,,in_stock,In stock,Latex powder-free sterile surgical gloves. Textured finish Beaded cuff Right/left hand specific Polymer coated for fast and easy donning Natural latex color 50 pairs (100 gloves) per box 4 boxes in a case,Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,"https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:24.587490+00:00
3890080,"Encore Sensi-Touch PF latex surgical gloves size 8, 50 pairs/box",3890080,DREBH,Encore Sensi-Touch PF,3890080,"Encore Sensi-Touch PF latex surgical gloves size 8, 50 pairs/box",7826PF,Ansell,Safco Dental,"Size 8, box of 50 pairs (100 gloves)",,,,56.49,56.490000,,in_stock,In stock,Latex powder-free sterile surgical gloves. Textured finish Beaded cuff Right/left hand specific Polymer coated for fast and easy donning Natural latex color 50 pairs (100 gloves) per box 4 boxes in a case,Dental Supplies > Dental Exam Gloves > Surgical gloves,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,"https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:24.587490+00:00
